ID Industry Group,Industry Group,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Industry Group,CIP2,ID CIP2
"454113","Mail-order houses",2014,"2014","true","true",1349,901.7342881911537,89490.92364714603,52280.37701964081,0.00037405038616751134,69,"mail-order-houses","Engineering","14"
"4233","Lumber & other construction materials merchant wholesalers",2016,"2016","true","true",2689,1273.1102444365201,89454.65860914838,39747.227006116256,0.0006984161614902314,133,"lumber-other-construction-materials-merchant-wholesalers","Engineering","14"
"8113","Commercial & industrial machinery & equipment repair & maintenance",2020,"2020","true","true",3339,1418.659192942744,89409.81790955376,38196.92105553892,0.0007483184685625563,156,"commercial-industrial-machinery-equipment-repair-maintenance","Engineering","14"
"311S","Not specified food industries, manufacturing",2017,"2017","true","true",659,630.255243161063,89362.27314112292,68245.32837730505,0.00016460107717542553,31,"not-specified-food-industries-manufacturing","Engineering","14"
"81393","Labor unions",2014,"2014","true","true",503,550.6275660423244,89329.26640159046,37530.653235759564,0.00013947171552428333,31,"labor-unions","Engineering","14"
"454113","Mail-order houses",2016,"2016","true","true",2100,1125.0742046551748,89327.09857142858,45524.855804924955,0.0005454347114650376,99,"mail-order-houses","Engineering","14"
"5614","Business support services",2018,"2018","true","true",8839,2308.1451665363934,89303.11053286571,25898.123944449067,0.0021265994306131674,397,"business-support-services","Engineering","14"
"314Z","Textile product mills, except carpets & rugs ",2016,"2016","true","true",986,770.9242297373961,89283.54563894523,48489.183513137665,0.0002560945835735843,53,"textile-product-mills-except-carpets-rugs","Engineering","14"
"92MP","Justice, public order, & safety activities ",2020,"2020","true","true",23875,3793.250032722457,89241.06395811518,8870.1732394767,0.005350734781949994,1115,"justice-public-order-safety-activities","Engineering","14"
"9211MP","Executive offices & legislative bodies",2016,"2016","true","true",29191,4194.24912938617,89209.97828097701,7752.145726273553,0.0075818022201790064,1558,"executive-offices-legislative-bodies","Engineering","14"
"316M","Leather tanning & finishing, & other allied products manufacturing ",2014,"2014","true","true",364,468.40861112488886,89118.41208791209,67845.3606361782,0.00010092982992214538,18,"leather-tanning-finishing-other-allied-products-manufacturing","Engineering","14"
"928110P3","U. S. Navy",2014,"2014","true","true",8876,2312.966068041189,89079.36818386661,11440.497596164425,0.0024611350834861604,502,"u-s-navy","Engineering","14"
"114","Fishing, hunting & trapping",2020,"2020","true","true",376,476.06705719645316,88839.54521276595,82438.97105786247,0.00008426706923615487,19,"fishing-hunting-trapping","Engineering","14"
"928110P5","U. S Coast Guard",2018,"2018","true","true",1395,916.9798200517869,88792.31899641576,25165.787361322542,0.0003356269041413473,80,"u-s-coast-guard","Engineering","14"
"337","Furniture & related product manufacturing",2019,"2019","true","true",6796,2023.9111189352052,88741.84564449676,25281.629621588003,0.0015787618892083633,333,"furniture-related-product-manufacturing","Engineering","14"
"22S","Not specified utilities",2017,"2017","true","true",1301,885.5466315388709,88706.32974634896,26714.36082020889,0.0003249559960625624,74,"not-specified-utilities","Engineering","14"
"54194","Veterinary services",2014,"2014","true","true",1689,1008.9900698814723,88663.36056838366,61116.05822720683,0.00046832550202885595,84,"veterinary-services","Engineering","14"
"488","Services incidental to transportation",2014,"2014","true","true",13099,2809.784136456469,88662.21642873502,14368.306537684712,0.0036320874784345676,628,"services-incidental-to-transportation","Engineering","14"
"3132Z","Fabric mills, except knitting mills",2015,"2015","true","true",2279,1172.042471861713,88620.11978938131,31724.6985898871,0.0006113732048457027,115,"fabric-mills-except-knitting-mills","Engineering","14"
"488","Services incidental to transportation",2018,"2018","true","true",17715,3267.5246209469983,88505.02173299463,12365.139680563709,0.004262100793450873,798,"services-incidental-to-transportation","Engineering","14"
"9211MP","Executive offices & legislative bodies",2015,"2015","true","true",28197,4122.228084885824,88449.4362166188,7903.404276448196,0.007564234426079105,1501,"executive-offices-legislative-bodies","Engineering","14"
"492","Couriers & messengers",2017,"2017","true","true",9818,2432.603874390769,88392.60613159504,22219.899085985584,0.002452281298495186,458,"couriers-messengers-492","Engineering","14"
"314Z","Textile product mills, except carpets & rugs ",2020,"2020","true","true",1066,801.5890931902121,88311.7138836773,44552.624724935406,0.0002389061058663327,60,"textile-product-mills-except-carpets-rugs","Engineering","14"
"92M1","Administration of environmental quality & housing programs",2019,"2019","true","true",18667,3354.1658528804046,88251.62511383725,6706.797806978125,0.004336484429937098,1032,"administration-of-environmental-quality-housing-programs","Engineering","14"
"488","Services incidental to transportation",2019,"2019","true","true",18095,3302.3827391543923,88239.40712904117,11610.959041455244,0.004203604529903669,823,"services-incidental-to-transportation","Engineering","14"
"443141","Household appliance stores",2019,"2019","true","true",546,573.6807483262462,88229.69047619047,88626.5948214832,0.0001268399045773641,28,"household-appliance-stores","Engineering","14"
"4239Z","Miscellaneous durable goods merchant wholesalers",2016,"2016","true","true",2411,1205.5067476859447,88210.50767316465,38341.46908681043,0.0006262109949248598,129,"miscellaneous-durable-goods-merchant-wholesalers","Engineering","14"
"92119","Other general government & support",2018,"2018","true","true",3159,1379.8912218958499,88193.08103830327,18764.806923206026,0.0007600325377652444,161,"other-general-government-support","Engineering","14"
"4233","Lumber & other construction materials merchant wholesalers",2015,"2015","true","true",2622,1257.1496918384726,88179.2112890923,39609.367332108865,0.0007033876889449023,127,"lumber-other-construction-materials-merchant-wholesalers","Engineering","14"
"443141","Household appliance stores",2018,"2018","true","true",590,596.3481591551165,88130.07627118644,88678.06376777533,0.00014194973006694976,29,"household-appliance-stores","Engineering","14"
"113M","Forestry except logging",2019,"2019","true","true",809,698.309303570842,88122.8281829419,48932.80220844485,0.00018793678169063652,53,"forestry-except-logging","Engineering","14"
"4249Z","Miscellaneous nondurable goods merchant wholesalers",2016,"2016","true","true",3288,1407.782597703864,88101.50334549879,37985.34856133487,0.0008539949196652588,182,"miscellaneous-nondurable-goods-merchant-wholesalers","Engineering","14"
"3321","Metal forgings & stampings",2014,"2014","true","true",2215,1155.4684575251122,87986.52731376975,32282.636343006136,0.0006141746518614066,105,"metal-forgings-stampings","Engineering","14"
"3321","Metal forgings & stampings",2015,"2015","true","true",2186,1147.8797954575634,87966.75114364135,31926.871731017363,0.0005864246712561238,101,"metal-forgings-stampings","Engineering","14"
"4232","Furniture & home furnishing merchant wholesalers",2017,"2017","true","true",1146,831.1230573211176,87815.44764397906,54776.63642419376,0.00028624102343404806,56,"furniture-home-furnishing-merchant-wholesalers","Engineering","14"
"5221M","Savings institutions, including credit unions ",2017,"2017","true","true",2916,1325.7575211680212,87736.52640603567,39992.12517217118,0.0007283410334499861,105,"savings-institutions-including-credit-unions","Engineering","14"
"443141","Household appliance stores",2015,"2015","true","true",753,673.7070106591952,87692.39442231075,68084.87248938385,0.00020200264293497767,38,"household-appliance-stores","Engineering","14"
"5615","Travel arrangements & reservation services",2014,"2014","true","true",4758,1693.4773631364988,87665.73160992014,27841.652552914817,0.0013192970625537576,200,"travel-arrangements-reservation-services","Engineering","14"
"316M","Leather tanning & finishing, & other allied products manufacturing ",2017,"2017","true","true",175,324.7831710683568,87570.40571428572,148056.3468812952,0.00004371045296767749,11,"leather-tanning-finishing-other-allied-products-manufacturing","Engineering","14"
"3322","Cutlery & hand tool manufacturing",2016,"2016","true","true",2106,1126.680283115989,87523.10351377018,25217.741135119977,0.0005469930963549378,97,"cutlery-hand-tool-manufacturing","Engineering","14"
"44611","Pharmacies & drug stores",2017,"2017","true","true",7608,2141.403367809804,87400.15615141956,21971.823166293667,0.0019002807210176593,384,"pharmacies-drug-stores","Engineering","14"
"928110P5","U. S Coast Guard",2015,"2015","true","true",1445,933.2680918062415,87324.53979238754,24207.496284180674,0.0003876411939456079,82,"u-s-coast-guard","Engineering","14"
"92MP","Justice, public order, & safety activities ",2019,"2019","true","true",21511,3600.5875983591977,87240.00051136628,9417.940696139409,0.0049971670098235875,1081,"justice-public-order-safety-activities","Engineering","14"
"923","Administration of human resource programs",2017,"2017","true","true",10650,2533.573006242302,87199.74403755869,15340.051077535602,0.002660093280604373,539,"administration-of-human-resource-programs","Engineering","14"
"3231","Printing & related support activities",2019,"2019","true","true",7338,2103.065537756404,87172.58857999455,25911.21645925539,0.0017046725637155636,360,"printing-related-support-activities","Engineering","14"
"44611","Pharmacies & drug stores",2020,"2020","true","true",8663,2285.052720909937,87162.88295047905,21293.280724958116,0.0019415043106191748,411,"pharmacies-drug-stores","Engineering","14"
"45321","Office supplies & stationery stores",2018,"2018","true","true",1804,1042.774326190732,87098.82815964523,51982.15022068841,0.00043402934413691076,85,"office-supplies-stationery-stores","Engineering","14"
"3152","Cut & sew apparel manufacturing",2014,"2014","true","true",2223,1157.5531676109365,87033.74403958615,35357.94925629596,0.0006163928898816736,109,"cut-sew-apparel-manufacturing","Engineering","14"
"337","Furniture & related product manufacturing",2018,"2018","true","true",6640,2000.5475472503863,87008.59126506024,24579.95177025232,0.001597535945160248,316,"furniture-related-product-manufacturing","Engineering","14"
"92M1","Administration of environmental quality & housing programs",2018,"2018","true","true",18024,3295.895382734152,86989.6537394585,6510.7217983602695,0.0043364439571639025,1011,"administration-of-environmental-quality-housing-programs","Engineering","14"
"44611","Pharmacies & drug stores",2016,"2016","true","true",7331,2102.059779064237,86761.15318510435,22631.925124411922,0.0019040866046429478,360,"pharmacies-drug-stores","Engineering","14"
"4411","Car Dealers",2020,"2020","true","true",13095,2809.366022735615,86758.84696449027,17576.23029979479,0.002934779977785766,522,"car-dealers","Engineering","14"
"22S","Not specified utilities",2016,"2016","true","true",1283,879.3992850825086,86751.1278254092,21707.938635568233,0.0003332346356236396,70,"not-specified-utilities","Engineering","14"
"928110P6","U. S. Armed Forces: Branch Not Specified",2015,"2015","true","true",1755,1028.5148551074776,86745.94928774929,20713.34796605135,0.0004708029725775376,83,"u-s-armed-forces-branch-not-specified","Engineering","14"
"3212","Veneer, plywood, & engineered wood products ",2015,"2015","true","true",746,670.5682757004777,86712.0147453083,47962.764770838,0.00020012479632070828,40,"veneer-plywood-engineered-wood-products","Engineering","14"
"54194","Veterinary services",2020,"2020","true","true",1995,1096.5874873782448,86677.99799498747,41792.42991974091,0.0004471085189524707,118,"veterinary-services","Engineering","14"
"32711","Pottery, ceramics, & plumbing fixture manufacturing  ",2015,"2015","true","true",1026,786.4060231649989,86645.42300194931,45956.70137008365,0.00027523866089148354,58,"pottery-ceramics-plumbing-fixture-manufacturing","Engineering","14"
"314Z","Textile product mills, except carpets & rugs ",2019,"2019","true","true",1250,868.016387679783,86618.0152,38592.91685256038,0.0002903843969261999,66,"textile-product-mills-except-carpets-rugs","Engineering","14"
"6222","Psychiatric and substance abuse hospitals",2020,"2020","true","true",1299,884.8658432373899,86605.22170900693,70850.94048454726,0.00029112479504724784,52,"psychiatric-and-substance-abuse-hospitals","Engineering","14"
